stage,observation,noisy_observation,small_prob,large_prob,prediction,true_target,correct,trial_id,experiment,description
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,82,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,82,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,83,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,83,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,83,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,84,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,84,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,84,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,85,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,85,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,85,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,86,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,1,0.33471074380165294,0.665289256198347,1,0,0,86,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,86,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,87,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,1,0.33471074380165294,0.665289256198347,1,0,0,87,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,1,0.09309623430962348,0.9069037656903766,1,0,0,87,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,88,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,1,0.33471074380165294,0.665289256198347,1,0,0,88,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,88,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,1,0.44999999999999996,0.55,1,0,0,89,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,89,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,89,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,90,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,1,0.33471074380165294,0.665289256198347,1,0,0,90,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,90,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,91,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,91,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,91,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,92,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,92,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,1,0.2783018867924528,0.7216981132075471,1,0,0,92,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,93,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,93,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,93,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,1,0.44999999999999996,0.55,1,0,0,94,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,94,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,94,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,95,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,95,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,95,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,96,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,96,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,96,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,97,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,97,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,97,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,1,0.44999999999999996,0.55,1,0,0,98,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,98,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,98,all_cues_correct_small,All cues correctly indicate the small object.
gaze,0,0,0.55,0.44999999999999996,0,0,1,99,all_cues_correct_small,All cues correctly indicate the small object.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,99,all_cues_correct_small,All cues correctly indicate the small object.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,99,all_cues_correct_small,All cues correctly indicate the small object.
gaze,1,1,0.44999999999999996,0.55,1,0,0,0,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,0,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,0,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,1,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,1,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,1,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,2,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,2,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,1,0.23275862068965514,0.767241379310345,1,0,0,2,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,3,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,3,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,3,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,4,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,4,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,4,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,5,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,5,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,5,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,6,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,6,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,6,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,7,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,7,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,7,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,8,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,8,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,8,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,9,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,9,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,9,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,10,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,10,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,10,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,11,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,11,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,11,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,12,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,12,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,12,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,13,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,13,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,13,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,14,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,14,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,14,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,15,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,15,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,1,0.23275862068965514,0.767241379310345,1,0,0,15,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,16,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,16,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
